0,1,2,3,4,6,8,9,10,11
(990,369,90.000000,-2)
(995,369,90.000000,-2)
(1000,369,90.000000,-2)
(1005,369,90.000000,-2)
(1010,369,90.000000,-2)
(1015,369,90.000000,-2)
(1020,369,90.000000,-2)
(1025,369,90.000000,-2)
(1030,369,90.000000,-2)
(1040,369,90.000000,-2)
(1045,369,90.000000,-2)
(1050,369,90.000000,-2)
(1055,369,90.000000,-2)
(1060,369,90.000000,-2)
(1065,369,90.000000,-2)
(1070,369,90.000000,-2)
(1075,369,90.000000,-2)
(1080,369,90.000000,-2)
(1085,369,90.000000,-2)
(1090,369,90.000000,-2)
(1095,369,90.000000,-2)
(1100,369,90.000000,-2)
(1105,369,90.000000,-2)
(1110,369,90.000000,-2)
(1115,369,90.000000,-2)
(1120,369,90.000000,-2)
(1125,369,90.000000,-2)
(1130,369,90.000000,-2)
(1135,369,90.000000,-2)
(1140,369,90.000000,-2)
(1145,369,90.000000,-2)
(1150,369,90.000000,-2)
(1155,369,90.000000,-2)
(1160,369,90.000000,-2)
(1165,369,90.000000,-2)
(1170,369,90.000000,-2)
(1175,369,90.000000,-2)
(1180,369,90.000000,-2)
(1185,369,90.000000,-2)
(1190,369,90.000000,-2)
(1195,369,90.000000,-2)
(1200,369,90.000000,-2)
(1205,369,90.000000,-2)
(1210,369,90.000000,-2)
(1215,369,90.000000,-2)
(1220,369,90.000000,-2)
(1225,369,90.000000,-2)
(1230,369,90.000000,-2)
(1235,369,90.000000,-2)
(1240,369,90.000000,-2)
(1245,369,90.000000,-2)
(1250,369,90.000000,-2)
(1255,369,90.000000,-2)
(1260,369,90.000000,-2)
(1265,369,90.000000,-2)
(1270,369,90.000000,-2)
(1275,369,90.000000,-2)
(1280,369,90.000000,-2)
(1285,369,90.000000,-2)
(1290,369,90.000000,-2)
(1295,369,90.000000,-2)
(1300,369,90.000000,-2)
(1305,369,90.000000,-2)
(1310,369,90.000000,-2)
(1315,369,90.000000,-2)
(1320,369,90.000000,-2)
(1325,369,90.000000,-2)
(1330,369,90.000000,-2)
(1335,369,90.000000,-2)
(1340,369,90.000000,-2)
(1345,369,90.000000,-2)
(1350,369,90.000000,-2)
(1355,369,90.000000,-2)
(1360,369,90.000000,-2)
(1365,369,90.000000,-2)
(1370,369,90.000000,-2)
(1375,369,90.000000,-2)
(1380,369,90.000000,-2)
(1385,369,90.000000,-2)
(1390,369,90.000000,-2)
(1395,369,90.000000,-2)
(1400,369,90.000000,-2)
(1405,369,90.000000,-2)
(1410,369,90.000000,-2)
(1415,369,90.000000,-2)
(1420,369,90.000000,-2)
(1425,369,90.000000,-2)
(1430,369,90.000000,-2)
(1435,369,90.000000,-2)
(1440,369,90.000000,-2)
(1445,369,90.000000,-2)
(1450,369,90.000000,-2)
(1455,369,90.000000,-2)
(1460,369,90.000000,-2)
(1465,369,90.000000,-2)
(1470,369,90.000000,-2)
(1475,369,90.000000,-2)
(1480,369,90.000000,-2)
(1485,369,90.000000,-2)
(1490,369,90.000000,-2)
(1495,369,90.000000,-2)
(1500,369,90.000000,-2)
(1505,369,90.000000,-2)
(1510,369,90.000000,-2)
(1515,369,90.000000,-2)
(1520,369,90.000000,-2)
(1525,369,90.000000,-2)
(1530,369,90.000000,-2)
(1535,369,90.000000,-2)
(1540,369,90.000000,-2)
(1545,369,90.000000,-2)
(1550,369,90.000000,-2)
(1555,369,90.000000,-2)
(1560,369,90.000000,-2)
(1565,369,90.000000,-2)
(1570,369,90.000000,-2)
(1575,369,90.000000,-2)
(1580,369,90.000000,-2)
(1585,369,90.000000,-2)
(1590,369,90.000000,-2)
(1595,369,90.000000,-2)
(1600,369,90.000000,-2)
(1605,369,90.000000,-2)
(1610,369,90.000000,-2)
(1615,369,90.000000,-2)
(1620,369,90.000000,-2)
(1625,369,90.000000,-2)
(1630,369,90.000000,-2)
(1635,369,90.000000,-2)
(1640,369,90.000000,-2)
(1645,369,90.000000,-2)
(1650,369,90.000000,-2)
(1655,369,90.000000,-2)
(1660,369,90.000000,-2)
(1665,369,90.000000,-2)
(1670,369,90.000000,-2)
(1675,369,90.000000,-2)
(1680,369,90.000000,-2)
(1685,369,90.000000,-2)
(1690,369,90.000000,-2)
(1695,369,90.000000,-2)
(1700,369,90.000000,-2)
(1705,369,90.000000,-2)
(1710,369,90.000000,-2)
(1715,369,90.000000,-2)
(1720,369,90.000000,-2)
(1725,369,90.000000,-2)
(1730,369,90.000000,-2)
(1735,369,90.000000,-2)
(1740,369,90.000000,-2)
(1745,369,90.000000,-2)
(1750,369,90.000000,-2)
(1755,369,90.000000,-2)
(1760,369,90.000000,-2)
(1765,369,90.000000,-2)
(1770,369,90.000000,-2)
(1775,369,90.000000,-2)
(1780,369,90.000000,-2)
(1785,369,90.000000,-2)
(1790,369,90.000000,-2)
(1795,369,90.000000,-2)
(1800,369,90.000000,-2)
(1805,369,90.000000,-2)
(1810,369,90.000000,-2)
(1815,369,90.000000,-2)
(1820,369,90.000000,-2)
(1825,369,90.000000,-2)
(1830,369,90.000000,-2)
(1835,369,90.000000,-2)
(1840,369,90.000000,-2)
(1845,369,90.000000,-2)
(1850,369,90.000000,-2)
(1855,369,90.000000,-2)
(1860,369,90.000000,-2)
(1865,369,90.000000,-2)
(1870,369,90.000000,-2)
(1875,369,90.000000,-2)
(1880,369,90.000000,-2)
(1885,369,90.000000,-2)
(1890,369,90.000000,-2)
(1895,369,90.000000,-2)
(1900,369,90.000000,-2)
(1905,369,90.000000,-2)
(1910,369,90.000000,-2)
(1915,369,90.000000,-2)
(1920,369,90.000000,-2)
(1925,369,90.000000,-2)
(1930,369,90.000000,-2)
(1935,369,90.000000,-2)
(1940,369,90.000000,-2)
(1945,369,90.000000,-2)
(1950,369,90.000000,-2)
(1955,369,90.000000,-2)
(1960,369,90.000000,-2)
(1965,369,90.000000,-2)
(1970,369,90.000000,-2)
(1975,369,90.000000,-2)
(1980,369,90.000000,-2)
(1985,369,90.000000,-2)
(1990,369,90.000000,-2)
(1995,369,90.000000,-2)
(2000,369,90.000000,-2)
(2005,369,90.000000,-2)
(2010,369,90.000000,-2)
(2015,369,90.000000,-2)
(2020,369,90.000000,-2)
(2025,369,90.000000,-2)
(2030,369,90.000000,-2)
(2035,369,90.000000,-2)
(2040,369,90.000000,-2)
(2045,369,90.000000,-2)
(2050,369,90.000000,-2)
(2055,369,90.000000,-2)
(2060,369,90.000000,-2)
(2065,369,90.000000,-2)
(2070,369,90.000000,-2)
(2075,369,90.000000,-2)
(2080,369,90.000000,-2)
(2085,369,90.000000,-2)
(2090,369,90.000000,-2)
(2095,369,90.000000,-2)
(2100,369,90.000000,-2)
(2105,369,90.000000,-2)
(2110,369,90.000000,-2)
(2115,369,90.000000,-2)
(2120,369,90.000000,-2)
(2125,369,90.000000,-2)
(2130,369,90.000000,-2)
(2135,369,90.000000,-2)
(2140,369,90.000000,-2)
(2145,369,90.000000,-2)
(2150,369,90.000000,-2)
(2155,369,90.000000,-2)
(2160,369,90.000000,-2)
(2165,369,90.000000,-2)
(2170,369,90.000000,-2)
(2175,369,90.000000,-2)
(2180,369,90.000000,-2)
(2185,369,90.000000,-2)
(2190,369,90.000000,-2)
(2195,369,90.000000,-2)
(2200,369,90.000000,-2)
(2205,369,90.000000,-2)
(2210,369,90.000000,-2)
(2215,369,90.000000,-2)
(2220,369,90.000000,-2)
(2225,369,90.000000,-2)
(2230,369,90.000000,-2)
(2235,369,90.000000,-2)
(2240,369,90.000000,-2)
(2245,369,90.000000,-2)
(2250,369,90.000000,-2)
(2255,369,90.000000,-2)
(2260,369,90.000000,-2)
(2265,369,90.000000,-2)
(2270,369,90.000000,-2)
(2275,369,90.000000,-2)
(2280,369,90.000000,-2)

